InstrumentName, Construction Dust Monitor (B),,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/27/2018 07:47:47.000000,4.71,6.59,6.32
07/27/2018 07:49:07.000000,4.41,5.8,5.63
07/27/2018 07:51:47.000000,4.2,6.12,5.71
07/27/2018 07:53:07.000000,4.17,5.29,4.81
07/27/2018 07:55:47.000000,4.43,6.57,5.97
07/27/2018 07:57:07.000000,4.1,5.05,5.0
07/27/2018 07:59:47.000000,3.47,4.91,4.72
07/27/2018 08:01:07.000000,3.74,4.74,4.67
07/27/2018 08:03:47.000000,3.76,5.4,5.07
07/27/2018 08:05:07.000000,3.67,5.0,4.76
07/27/2018 08:07:47.000000,3.49,4.61,4.15
07/27/2018 08:09:07.000000,4.0,5.7,4.95
07/27/2018 08:11:47.000000,4.15,5.62,4.72
07/27/2018 08:13:07.000000,4.22,5.71,5.49
07/27/2018 08:15:47.000000,3.63,4.68,4.68
07/27/2018 08:17:07.000000,4.12,5.98,5.49
07/27/2018 08:19:47.000000,5.4,7.5,6.68
07/27/2018 08:21:07.000000,5.24,7.63,6.78
07/27/2018 08:23:47.000000,6.07,8.24,7.63
07/27/2018 08:25:07.000000,5.74,7.45,7.21
07/27/2018 08:27:47.000000,6.75,8.4,8.05
07/27/2018 08:29:07.000000,6.83,7.83,7.76
07/27/2018 08:31:47.000000,8.0,10.41,9.93
07/27/2018 08:33:07.000000,7.73,9.05,8.83
07/27/2018 08:35:47.000000,7.0,8.88,8.2
07/27/2018 08:37:07.000000,7.1,9.6,9.05
07/27/2018 08:39:47.000000,8.45,10.07,10.0
07/27/2018 08:41:07.000000,8.18,10.58,9.74
07/27/2018 08:43:47.000000,9.05,11.35,11.25
07/27/2018 08:45:07.000000,8.05,10.63,9.93
07/27/2018 08:47:47.000000,8.65,11.43,10.7
07/27/2018 08:49:07.000000,7.28,9.73,9.43
07/27/2018 08:51:47.000000,7.26,9.33,8.86
07/27/2018 08:53:07.000000,7.26,9.36,8.9
07/27/2018 08:55:47.000000,7.15,9.34,9.02
07/27/2018 08:57:07.000000,6.2,8.37,8.17
07/27/2018 08:59:47.000000,6.17,8.22,7.85
07/27/2018 09:01:07.000000,6.68,8.13,8.05
07/27/2018 09:03:47.000000,6.07,8.19,7.86
07/27/2018 09:05:07.000000,5.5,7.9,7.07
07/27/2018 09:07:47.000000,5.75,7.3,7.1
07/27/2018 09:09:07.000000,5.95,8.17,7.83
07/27/2018 09:11:47.000000,5.24,6.57,6.57
07/27/2018 09:13:07.000000,5.98,7.88,7.62
07/27/2018 09:15:47.000000,5.98,8.12,7.9
07/27/2018 09:17:07.000000,5.95,7.47,7.03
07/27/2018 09:19:47.000000,5.68,6.29,6.29
07/27/2018 09:21:07.000000,5.43,6.94,6.6
07/27/2018 09:23:47.000000,5.14,7.21,6.9
07/27/2018 09:25:07.000000,5.83,7.71,7.54
07/27/2018 09:27:47.000000,6.0,8.59,8.21
07/27/2018 09:29:07.000000,5.74,7.57,7.07
07/27/2018 09:31:47.000000,7.29,9.76,8.95
07/27/2018 09:33:07.000000,7.61,9.83,9.51
07/27/2018 09:35:47.000000,7.24,9.19,8.93
07/27/2018 09:37:08.000000,7.24,9.88,9.63
07/27/2018 09:39:47.000000,6.41,8.85,8.56
07/27/2018 09:41:07.000000,6.5,8.73,8.55
07/27/2018 09:43:47.000000,5.5,7.02,6.38
07/27/2018 09:45:07.000000,5.72,7.37,7.28
07/27/2018 09:47:47.000000,5.76,7.29,7.29
07/27/2018 09:49:07.000000,5.54,6.95,6.8
07/27/2018 09:51:47.000000,5.17,6.8,6.49
07/27/2018 09:53:07.000000,5.78,8.27,7.98
07/27/2018 09:55:47.000000,6.07,8.65,8.27
07/27/2018 09:57:07.000000,5.93,8.0,7.4
07/27/2018 09:59:47.000000,5.88,8.24,8.24
07/27/2018 10:01:07.000000,7.26,9.45,8.9
07/27/2018 10:03:47.000000,7.28,9.98,9.55
07/27/2018 10:05:07.000000,7.85,10.68,10.2
07/27/2018 10:07:47.000000,9.05,12.1,11.27
07/27/2018 10:09:07.000000,8.48,10.6,10.2
07/27/2018 10:11:47.000000,7.17,9.55,9.48
07/27/2018 10:13:07.000000,7.8,11.29,10.83
07/27/2018 10:15:47.000000,7.86,10.1,9.88
07/27/2018 10:17:07.000000,8.25,11.7,11.18
07/27/2018 10:19:47.000000,8.15,10.64,10.54
07/27/2018 10:21:07.000000,8.17,10.59,10.32
07/27/2018 10:23:47.000000,8.32,12.0,10.98
07/27/2018 10:25:08.000000,7.9,9.82,9.65
07/27/2018 10:27:47.000000,7.39,10.02,9.15
07/27/2018 10:29:07.000000,7.66,9.71,9.44
07/27/2018 10:31:47.000000,7.6,9.45,9.45
07/27/2018 10:33:07.000000,7.7,10.98,10.02
07/27/2018 10:35:47.000000,7.24,9.71,9.56
07/27/2018 10:37:07.000000,7.85,9.77,9.77
07/27/2018 10:39:47.000000,9.1,12.2,11.88
07/27/2018 10:41:07.000000,8.22,11.98,11.22
07/27/2018 10:43:47.000000,8.34,12.0,11.05
07/27/2018 10:45:07.000000,9.05,12.25,11.9
07/27/2018 10:47:47.000000,8.49,11.0,10.59
07/27/2018 10:49:07.000000,8.73,11.9,11.1
07/27/2018 10:51:47.000000,9.55,12.45,12.26
07/27/2018 10:53:07.000000,9.45,12.17,12.05
07/27/2018 10:55:47.000000,8.78,11.9,10.83
07/27/2018 10:57:07.000000,8.2,10.9,10.78
07/27/2018 10:59:47.000000,8.19,11.12,10.19
07/27/2018 11:01:09.000000,7.9,10.88,10.68
07/27/2018 11:03:47.000000,8.23,11.52,10.6
07/27/2018 11:05:07.000000,8.57,11.16,10.89
07/27/2018 11:07:47.000000,8.64,10.79,10.55
07/27/2018 11:09:07.000000,8.44,12.28,11.77
07/27/2018 11:11:47.000000,8.27,12.1,10.88
07/27/2018 11:13:07.000000,8.41,11.68,10.8
07/27/2018 11:15:47.000000,8.18,11.07,10.65
07/27/2018 11:17:07.000000,9.0,11.95,11.67
07/27/2018 11:19:47.000000,8.75,11.55,11.27
07/27/2018 11:21:07.000000,8.68,11.56,11.29
07/27/2018 11:23:47.000000,11.05,15.5,15.18
07/27/2018 11:25:07.000000,11.82,16.0,15.25
07/27/2018 11:27:47.000000,11.74,15.24,14.9
07/27/2018 11:29:07.000000,12.32,16.4,15.63
07/27/2018 11:31:47.000000,11.8,15.6,14.63
07/27/2018 11:33:07.000000,12.56,16.51,16.05
07/27/2018 11:35:47.000000,13.37,17.71,17.05
07/27/2018 11:37:07.000000,13.0,17.73,16.63
07/27/2018 11:39:47.000000,13.45,17.52,17.2
07/27/2018 11:41:07.000000,12.57,17.65,16.87
07/27/2018 11:43:47.000000,12.71,17.05,16.32
07/27/2018 11:45:07.000000,12.36,16.93,16.0
07/27/2018 11:47:47.000000,11.77,18.35,16.3
07/27/2018 11:49:07.000000,11.15,15.63,14.34
07/27/2018 11:51:47.000000,10.95,15.05,14.54
07/27/2018 11:53:07.000000,12.32,16.87,15.88
07/27/2018 11:55:47.000000,12.9,16.59,16.51
07/27/2018 11:57:07.000000,13.05,18.46,17.79
07/27/2018 11:59:47.000000,12.37,15.45,15.4
07/27/2018 12:01:08.000000,12.95,16.22,16.07
07/27/2018 12:03:47.000000,11.62,15.81,15.24
07/27/2018 12:05:07.000000,13.18,16.92,16.55
07/27/2018 12:07:47.000000,11.64,16.62,16.05
07/27/2018 12:09:08.000000,13.43,17.35,16.85
07/27/2018 12:11:48.000000,13.34,17.41,16.54
07/27/2018 12:13:07.000000,12.56,16.51,15.95
07/27/2018 12:15:47.000000,13.35,17.75,17.17
07/27/2018 12:17:07.000000,12.8,17.46,16.68
07/27/2018 12:19:47.000000,12.59,16.9,16.07
07/27/2018 12:21:07.000000,13.07,17.51,17.17
07/27/2018 12:23:47.000000,12.63,17.27,17.05
07/27/2018 12:25:08.000000,12.36,15.93,15.93
07/27/2018 12:27:47.000000,12.57,16.27,15.88
07/27/2018 12:29:07.000000,11.8,14.63,14.3
07/27/2018 12:31:47.000000,11.9,16.0,15.8
07/27/2018 12:33:07.000000,12.12,17.1,16.12
07/27/2018 12:35:47.000000,11.85,14.9,14.78
07/27/2018 12:37:07.000000,13.1,17.4,17.4
07/27/2018 12:39:47.000000,11.31,16.14,15.52
07/27/2018 12:41:07.000000,12.27,18.0,16.49
07/27/2018 12:43:47.000000,13.34,17.41,17.27
07/27/2018 12:45:08.000000,13.44,17.68,17.54
07/27/2018 12:47:47.000000,13.76,18.12,17.68
07/27/2018 12:49:07.000000,13.45,18.98,18.4
07/27/2018 12:51:47.000000,12.98,18.27,17.44
07/27/2018 12:53:08.000000,12.88,17.52,17.12
07/27/2018 12:55:47.000000,13.05,19.35,18.77
07/27/2018 12:57:07.000000,14.44,20.22,19.29
07/27/2018 12:59:47.000000,14.35,19.6,19.08
07/27/2018 13:01:08.000000,14.07,19.7,18.7
07/27/2018 13:03:47.000000,16.18,21.55,21.21
07/27/2018 13:05:07.000000,16.36,21.67,21.0
07/27/2018 13:07:47.000000,14.85,20.05,19.58
07/27/2018 13:09:07.000000,15.0,22.08,21.12
07/27/2018 13:11:47.000000,15.1,21.2,20.5
07/27/2018 13:13:07.000000,13.82,19.62,19.35
07/27/2018 13:15:47.000000,14.83,20.63,19.8
07/27/2018 13:17:07.000000,13.27,19.27,18.4
07/27/2018 13:19:47.000000,14.07,21.45,19.33
07/27/2018 13:21:07.000000,13.71,20.63,19.93
07/27/2018 13:23:47.000000,13.8,20.59,18.78
07/27/2018 13:25:07.000000,13.97,19.46,19.15
07/27/2018 13:27:47.000000,13.77,19.97,19.59
07/27/2018 13:29:07.000000,14.72,19.21,18.87
07/27/2018 13:31:47.000000,15.02,19.98,19.64
07/27/2018 13:33:07.000000,14.88,19.45,19.14
07/27/2018 13:35:47.000000,15.2,20.85,19.98
07/27/2018 13:37:07.000000,13.78,19.49,18.7
07/27/2018 13:39:47.000000,14.61,20.54,18.85
07/27/2018 13:41:07.000000,15.68,23.02,21.55
07/27/2018 13:43:47.000000,13.95,19.24,18.85
07/27/2018 13:45:08.000000,13.7,19.65,18.77
07/27/2018 13:47:47.000000,15.24,20.93,20.15
07/27/2018 13:49:07.000000,14.4,21.0,19.17
07/27/2018 13:51:47.000000,14.45,19.83,19.4
07/27/2018 13:53:07.000000,14.68,20.24,19.26
07/27/2018 13:55:47.000000,15.67,22.26,20.92
07/27/2018 13:57:08.000000,15.25,20.62,20.08
07/27/2018 13:59:47.000000,15.38,20.37,19.87
07/27/2018 14:01:07.000000,14.05,19.69,18.93
07/27/2018 14:03:47.000000,14.1,20.73,19.42
07/27/2018 14:05:07.000000,13.76,18.54,17.63
07/27/2018 14:07:47.000000,13.73,19.0,18.39
07/27/2018 14:09:07.000000,14.2,19.02,18.2
07/27/2018 14:11:47.000000,15.46,20.92,20.57
07/27/2018 14:13:08.000000,14.0,20.74,18.79
07/27/2018 14:15:47.000000,13.27,18.71,17.95
07/27/2018 14:17:07.000000,13.67,19.76,18.76
07/27/2018 14:19:47.000000,13.44,17.83,17.64
07/27/2018 14:21:07.000000,14.82,20.74,19.56
07/27/2018 14:23:47.000000,13.05,17.88,16.95
07/27/2018 14:25:07.000000,11.57,15.35,15.05
07/27/2018 14:26:27.000000,11.12,14.73,14.4
07/27/2018 14:29:08.000000,11.0,16.19,14.64
07/27/2018 14:31:47.000000,11.1,14.1,13.7
07/27/2018 14:33:07.000000,9.66,13.59,12.46
07/27/2018 14:35:47.000000,9.89,14.58,14.0
07/27/2018 14:37:07.000000,11.4,15.74,15.45
07/27/2018 14:39:47.000000,10.23,15.52,14.38
07/27/2018 14:41:07.000000,9.95,15.71,14.16
07/27/2018 14:43:47.000000,9.43,14.6,13.4
07/27/2018 14:45:07.000000,9.16,13.07,11.84
07/27/2018 14:47:48.000000,9.29,14.68,12.61
07/27/2018 14:49:07.000000,10.16,15.49,13.86
07/27/2018 14:51:47.000000,9.49,14.46,13.54
07/27/2018 14:53:07.000000,8.57,12.85,11.75
07/27/2018 14:55:47.000000,8.98,13.55,12.48
07/27/2018 14:57:07.000000,8.93,11.29,11.29
07/27/2018 14:59:47.000000,10.02,15.93,15.32
07/27/2018 15:01:09.000000,10.78,14.44,14.24
07/27/2018 15:07:47.000000,10.12,13.54,13.17
07/27/2018 15:09:07.000000,9.63,13.2,12.8
07/27/2018 15:11:47.000000,10.0,12.93,12.57
07/27/2018 15:15:50.000000,10.82,14.18,13.58
07/27/2018 15:17:07.000000,11.14,15.53,14.83
07/27/2018 15:19:47.000000,13.13,17.12,16.52
07/27/2018 15:21:07.000000,12.08,15.92,15.29
07/27/2018 15:23:47.000000,13.02,18.2,17.83
07/27/2018 15:27:47.000000,12.9,16.36,15.76
07/27/2018 15:29:07.000000,12.56,16.41,16.07
07/27/2018 15:31:47.000000,13.07,17.56,16.66
07/27/2018 15:35:47.000000,13.17,19.54,18.56
07/27/2018 15:37:07.000000,13.5,18.07,16.76
07/27/2018 15:39:47.000000,12.05,16.05,15.49
07/27/2018 15:41:07.000000,10.64,14.62,14.36
07/27/2018 15:43:48.000000,12.32,16.95,15.9
07/27/2018 15:47:47.000000,12.4,17.62,16.62
07/27/2018 15:53:07.000000,13.92,18.26,17.51
07/27/2018 15:55:47.000000,11.2,16.22,14.73
07/27/2018 15:59:47.000000,12.0,16.48,16.12
07/27/2018 16:01:07.000000,11.45,15.84,15.26
07/27/2018 16:03:47.000000,11.54,16.61,15.02
07/27/2018 16:05:07.000000,11.88,14.98,14.69
07/27/2018 16:07:47.000000,12.6,16.42,15.6
07/27/2018 16:09:07.000000,11.61,15.41,14.76
07/27/2018 16:11:47.000000,10.65,14.35,14.25
07/27/2018 16:13:07.000000,11.35,15.54,14.86
07/27/2018 16:15:47.000000,11.23,14.68,14.25
07/27/2018 16:17:14.000000,11.39,15.59,15.17
07/27/2018 16:19:47.000000,11.15,15.07,14.6
07/27/2018 16:21:07.000000,11.31,15.26,15.09
07/27/2018 16:23:47.000000,12.75,16.36,15.61
07/27/2018 16:25:08.000000,12.0,15.26,14.95
07/27/2018 16:27:47.000000,12.52,16.02,15.5
07/27/2018 16:29:07.000000,13.16,17.89,16.81
07/27/2018 16:30:27.000000,12.97,17.53,16.61
07/27/2018 16:33:07.000000,11.98,17.27,15.9
07/27/2018 16:35:47.000000,46.15,59.59,55.9
07/27/2018 16:37:07.000000,53.42,65.6,62.55
07/27/2018 16:39:47.000000,12.71,17.14,16.23
07/27/2018 16:41:07.000000,11.88,15.15,14.82
07/27/2018 16:43:47.000000,13.02,16.9,16.29
07/27/2018 16:45:07.000000,12.02,15.8,15.29
07/27/2018 16:47:47.000000,11.73,14.65,14.3
07/27/2018 16:49:07.000000,12.54,15.63,15.63
07/27/2018 16:51:47.000000,12.58,16.58,15.89
07/27/2018 16:53:07.000000,13.24,16.68,16.27
07/27/2018 16:57:07.000000,13.12,16.59,16.17
07/27/2018 16:59:50.000000,12.85,17.17,16.51
07/27/2018 17:01:08.000000,13.48,17.9,16.95
07/27/2018 17:03:47.000000,12.68,18.51,17.02
07/27/2018 17:05:07.000000,12.14,16.44,15.47
07/27/2018 17:07:47.000000,12.72,15.33,15.18
07/27/2018 17:09:07.000000,11.93,15.66,14.9
07/27/2018 17:11:47.000000,13.81,16.86,16.55
07/27/2018 17:13:07.000000,13.11,16.89,16.53
07/27/2018 17:15:47.000000,12.22,16.02,15.68
07/27/2018 17:17:07.000000,13.52,17.83,17.07
07/27/2018 17:19:47.000000,17.8,22.22,21.51
07/27/2018 17:21:08.000000,14.29,18.17,17.32
07/27/2018 17:23:47.000000,14.71,19.38,18.09
07/27/2018 17:25:10.000000,12.73,17.08,15.85
07/27/2018 17:27:47.000000,13.98,17.29,17.29
07/27/2018 17:29:07.000000,13.95,18.05,17.38
07/27/2018 17:31:47.000000,12.88,16.67,15.82
07/27/2018 17:33:09.000000,13.44,16.66,16.2
07/27/2018 17:35:47.000000,19.1,24.33,22.77
07/27/2018 17:37:08.000000,14.9,17.95,17.23
07/27/2018 17:39:48.000000,13.95,18.61,17.49
07/27/2018 17:41:07.000000,16.64,20.21,19.92
07/27/2018 17:43:47.000000,15.98,19.2,18.8
07/27/2018 17:45:08.000000,13.4,16.98,16.6
07/27/2018 17:47:47.000000,13.07,16.05,15.38
07/27/2018 17:51:47.000000,12.2,16.02,15.2
07/27/2018 17:53:09.000000,12.39,15.26,14.82
07/27/2018 17:55:47.000000,13.63,17.26,16.58
07/27/2018 17:57:07.000000,13.1,17.6,16.62
07/27/2018 17:59:47.000000,12.88,15.93,15.66
07/27/2018 18:02:27.000000,13.07,18.27,17.27
07/27/2018 19:05:07.000000,20.33,26.12,24.98
07/27/2018 19:07:47.000000,20.44,27.9,25.54
07/27/2018 19:09:08.000000,19.85,25.48,24.63
07/27/2018 19:11:47.000000,20.59,27.32,25.65
07/27/2018 19:13:07.000000,21.75,26.58,26.17
07/27/2018 19:15:47.000000,19.33,25.1,24.1
07/27/2018 19:17:07.000000,19.39,25.66,25.32
07/27/2018 19:19:47.000000,19.0,25.41,23.61
07/27/2018 19:21:09.000000,20.1,26.83,25.86
07/27/2018 19:23:47.000000,20.17,25.0,24.02
07/27/2018 19:27:47.000000,18.26,22.87,22.49
07/27/2018 19:29:07.000000,18.7,23.08,22.25
07/27/2018 19:31:47.000000,20.05,25.5,24.77
07/27/2018 19:33:07.000000,19.62,24.37,23.8
07/27/2018 19:35:47.000000,19.44,24.56,23.8
07/27/2018 19:38:27.000000,19.82,25.87,24.79
07/27/2018 19:39:47.000000,20.81,25.71,25.21
07/27/2018 19:41:07.000000,21.27,28.24,27.12
07/27/2018 19:43:47.000000,18.65,24.27,23.17
07/27/2018 19:45:07.000000,19.68,24.16,23.68
07/27/2018 19:47:47.000000,18.98,24.22,23.2
07/27/2018 19:49:09.000000,20.14,24.25,23.89
07/27/2018 19:51:47.000000,20.24,24.68,24.08
07/27/2018 19:53:08.000000,20.33,26.65,24.87
07/27/2018 19:55:48.000000,19.45,24.55,24.24
07/27/2018 19:57:07.000000,20.25,25.4,24.08
07/27/2018 19:59:47.000000,18.15,22.26,21.69
07/27/2018 20:01:07.000000,20.6,26.0,25.26
07/27/2018 20:03:47.000000,17.82,22.74,21.76
07/27/2018 20:05:07.000000,19.98,25.14,24.1
07/27/2018 20:07:47.000000,19.33,24.92,24.0
07/27/2018 20:09:07.000000,18.95,22.62,22.03
07/27/2018 20:11:47.000000,18.15,22.76,22.71
07/27/2018 20:13:08.000000,16.51,21.74,20.74
07/27/2018 20:15:47.000000,18.4,23.58,22.95
07/27/2018 20:17:09.000000,19.49,24.24,24.11
07/27/2018 20:19:47.000000,18.05,22.0,21.71
07/27/2018 20:21:07.000000,18.49,23.61,22.66
07/27/2018 20:23:47.000000,18.42,23.62,22.67
07/27/2018 20:27:47.000000,18.49,23.1,22.66
07/27/2018 20:29:10.000000,19.19,25.11,24.59
07/27/2018 20:31:47.000000,19.37,27.0,26.54
07/27/2018 20:33:07.000000,21.49,27.61,27.02
07/27/2018 20:35:47.000000,19.74,25.76,24.98
07/27/2018 20:37:11.000000,20.15,27.9,26.54
07/27/2018 20:39:47.000000,19.77,25.67,24.58
07/27/2018 20:41:09.000000,20.82,28.32,26.95
07/27/2018 20:43:48.000000,19.15,27.45,26.77
07/27/2018 20:45:08.000000,18.71,25.1,24.14
07/27/2018 20:47:47.000000,16.02,21.46,20.88
07/27/2018 20:49:07.000000,16.29,22.32,21.1
07/27/2018 20:51:47.000000,17.15,22.56,21.36
07/27/2018 20:53:08.000000,16.15,21.27,20.29
07/27/2018 20:55:47.000000,17.56,24.93,22.63
07/27/2018 20:57:07.000000,17.92,23.85,22.9
07/27/2018 20:59:47.000000,19.76,27.71,25.29
07/27/2018 21:01:07.000000,19.42,29.2,26.65
07/27/2018 21:03:47.000000,19.05,25.56,24.62
07/27/2018 21:05:07.000000,18.0,25.48,23.65
07/27/2018 21:07:47.000000,17.8,22.9,22.44
07/27/2018 21:09:07.000000,18.77,25.03,24.18
07/27/2018 21:11:47.000000,17.44,23.56,22.59
07/27/2018 21:13:07.000000,20.26,26.4,25.45
07/27/2018 21:15:47.000000,23.77,30.58,29.55
07/27/2018 21:17:07.000000,22.1,30.52,29.02
07/27/2018 21:19:47.000000,23.1,31.4,30.05
07/27/2018 21:21:07.000000,24.0,32.63,31.37
07/27/2018 21:23:47.000000,23.24,32.51,29.93
07/27/2018 21:25:10.000000,28.73,39.63,38.33
07/27/2018 21:27:47.000000,28.56,39.32,38.68
07/27/2018 21:29:07.000000,31.8,44.02,42.71
07/27/2018 21:31:47.000000,33.08,45.3,43.85
07/27/2018 21:33:09.000000,28.93,41.76,39.85
07/27/2018 21:35:47.000000,30.42,44.83,43.28
07/27/2018 21:37:07.000000,31.0,43.97,42.33
07/27/2018 21:39:47.000000,28.15,38.15,37.2
07/27/2018 21:41:07.000000,32.68,44.21,42.92
07/27/2018 21:43:47.000000,28.34,41.16,40.0
07/27/2018 21:45:08.000000,30.37,43.63,42.5
07/27/2018 21:47:47.000000,30.44,42.51,41.29
07/27/2018 21:49:07.000000,29.07,41.46,40.29
07/27/2018 21:51:47.000000,25.76,35.73,34.9
07/27/2018 21:53:07.000000,26.33,37.97,36.15
07/27/2018 21:55:47.000000,25.83,35.98,34.29
07/27/2018 21:57:07.000000,27.05,39.21,37.92
07/27/2018 21:59:47.000000,24.77,35.88,34.13
07/27/2018 22:01:08.000000,24.4,35.15,33.45
07/27/2018 22:03:47.000000,24.11,34.37,33.58
07/27/2018 22:05:07.000000,25.36,34.86,33.81
07/27/2018 22:07:47.000000,23.32,33.29,31.37
07/27/2018 22:09:08.000000,24.08,35.84,33.76
07/27/2018 22:11:47.000000,19.3,27.8,26.12
07/27/2018 22:13:07.000000,18.02,23.93,23.5
07/27/2018 22:15:47.000000,18.58,25.17,23.9
07/27/2018 22:17:07.000000,16.55,22.55,21.57
07/27/2018 22:19:47.000000,15.2,20.88,19.62
07/27/2018 22:21:07.000000,16.21,21.19,20.4
07/27/2018 22:23:47.000000,14.07,19.23,17.75
07/27/2018 22:25:07.000000,16.23,22.08,21.79
07/27/2018 22:27:48.000000,17.81,24.1,23.12
07/27/2018 22:29:08.000000,16.42,22.42,21.85
07/27/2018 22:31:47.000000,14.05,19.59,18.03
07/27/2018 22:33:07.000000,13.7,18.17,17.52
07/27/2018 22:35:47.000000,15.1,20.49,19.76
07/27/2018 22:37:07.000000,16.63,22.02,21.34
07/27/2018 22:39:47.000000,20.2,26.33,25.83
07/27/2018 22:41:08.000000,15.88,22.58,21.33
07/27/2018 22:43:47.000000,14.82,19.08,18.2
07/27/2018 22:45:07.000000,13.71,19.22,18.54
07/27/2018 22:47:47.000000,14.78,19.05,18.62
07/27/2018 22:49:07.000000,12.5,16.15,15.6
07/27/2018 22:51:47.000000,10.29,13.27,12.63
07/27/2018 22:53:07.000000,10.68,13.9,13.8
07/27/2018 22:55:47.000000,7.9,10.57,10.18
07/27/2018 22:57:08.000000,10.7,13.57,13.2
07/27/2018 22:59:47.000000,10.07,13.57,12.69
07/27/2018 23:01:08.000000,11.03,14.95,14.42
07/27/2018 23:03:47.000000,10.05,13.08,13.0
07/27/2018 23:05:07.000000,10.74,13.55,13.08
07/27/2018 23:07:47.000000,11.78,16.51,15.07
07/27/2018 23:09:10.000000,10.8,13.27,13.0
07/27/2018 23:11:47.000000,10.43,13.35,12.52
07/27/2018 23:13:07.000000,9.61,13.54,12.15
07/27/2018 23:15:47.000000,9.21,12.97,12.24
07/27/2018 23:17:07.000000,10.38,13.21,13.0
07/27/2018 23:19:47.000000,9.22,12.46,11.49
07/27/2018 23:21:07.000000,10.31,13.67,13.23
07/27/2018 23:23:47.000000,11.4,14.95,14.27
07/27/2018 23:25:08.000000,10.8,14.6,13.7
07/27/2018 23:27:48.000000,11.62,14.86,14.1
07/27/2018 23:29:07.000000,12.1,14.77,14.26
07/27/2018 23:31:47.000000,10.8,13.7,13.5
07/27/2018 23:33:09.000000,11.07,13.7,13.13
07/27/2018 23:35:47.000000,11.44,14.66,13.85
07/27/2018 23:37:07.000000,10.74,13.46,12.85
07/27/2018 23:39:47.000000,9.55,11.68,11.45
07/27/2018 23:41:08.000000,9.41,11.76,11.51
07/27/2018 23:43:47.000000,9.46,11.78,11.71
07/27/2018 23:45:08.000000,10.0,12.48,12.07
07/27/2018 23:47:47.000000,9.27,12.2,11.59
07/27/2018 23:49:07.000000,9.07,12.6,11.55
07/27/2018 23:51:47.000000,9.22,11.59,11.56
07/27/2018 23:53:07.000000,9.43,12.07,11.65
07/27/2018 23:55:47.000000,9.59,12.2,11.98
07/27/2018 23:57:07.000000,9.81,12.19,11.93
07/27/2018 23:59:47.000000,9.5,12.2,11.85
07/28/2018 00:01:07.000000,8.55,11.32,10.8
07/28/2018 00:03:47.000000,9.02,12.23,11.57
07/28/2018 00:05:07.000000,8.64,12.4,11.4
07/28/2018 00:07:47.000000,9.49,11.63,11.46
07/28/2018 00:09:07.000000,9.44,12.29,11.68
07/28/2018 00:11:47.000000,9.14,12.19,11.24
07/28/2018 00:13:07.000000,8.61,10.51,10.27
07/28/2018 00:15:47.000000,8.98,11.93,10.8
07/28/2018 00:17:07.000000,9.33,11.62,11.44
07/28/2018 00:19:47.000000,9.59,12.27,12.0
07/28/2018 00:21:07.000000,9.26,12.1,11.82
07/28/2018 00:23:47.000000,11.63,14.9,14.46
07/28/2018 00:25:08.000000,9.95,12.26,11.79
07/28/2018 00:27:47.000000,9.18,12.95,11.82
07/28/2018 00:29:07.000000,9.02,11.07,10.82
07/28/2018 00:31:48.000000,7.76,10.93,10.07
07/28/2018 00:33:07.000000,9.72,12.44,12.08
07/28/2018 00:35:47.000000,8.73,11.9,11.07
07/28/2018 00:37:07.000000,8.37,10.79,10.47
07/28/2018 00:39:48.000000,9.17,11.34,10.98
07/28/2018 00:41:07.000000,9.03,11.97,11.18
07/28/2018 00:43:47.000000,9.12,10.95,10.62
07/28/2018 00:45:07.000000,8.55,10.5,10.48
07/28/2018 00:47:48.000000,9.02,11.18,10.65
07/28/2018 00:49:07.000000,7.87,9.95,9.64
07/28/2018 00:51:47.000000,8.43,11.1,10.83
07/28/2018 00:53:07.000000,8.54,10.88,10.85
07/28/2018 00:55:47.000000,7.57,10.05,9.3
07/28/2018 00:57:07.000000,8.15,10.95,10.22
07/28/2018 00:59:47.000000,7.85,9.98,9.88
07/28/2018 01:01:07.000000,7.2,9.27,8.82
07/28/2018 01:03:47.000000,7.55,10.52,9.8
07/28/2018 01:05:10.000000,8.22,10.66,10.15
07/28/2018 01:07:47.000000,9.35,12.32,10.9
07/28/2018 01:09:07.000000,8.77,11.05,10.18
07/28/2018 01:11:48.000000,7.24,9.48,9.05
07/28/2018 01:13:09.000000,8.44,10.85,10.29
07/28/2018 01:15:47.000000,7.35,8.95,8.95
07/28/2018 01:17:07.000000,7.52,10.36,9.48
07/28/2018 01:19:47.000000,7.69,9.77,9.49
07/28/2018 01:21:07.000000,6.83,8.0,7.85
07/28/2018 01:23:48.000000,6.93,8.95,8.63
07/28/2018 01:25:08.000000,7.55,9.98,9.48
07/28/2018 01:27:47.000000,7.97,9.27,9.27
07/28/2018 01:29:07.000000,7.57,9.35,9.1
07/28/2018 01:31:47.000000,7.64,9.33,9.19
07/28/2018 01:33:07.000000,7.63,10.49,10.17
07/28/2018 01:35:47.000000,7.18,9.98,9.1
07/28/2018 01:37:07.000000,7.95,10.07,9.9
07/28/2018 01:39:47.000000,7.03,9.03,8.77
07/28/2018 01:41:08.000000,8.24,10.8,10.0
07/28/2018 01:43:48.000000,8.54,11.22,10.66
07/28/2018 01:45:08.000000,8.34,10.93,10.61
